device,rmean,length,model,error,std,srate,q75,q90
a650,29,6,1,0.21180506876861607,0.15050951950955566,0.6178010471204188,0.3109851146307842,0.42854922075212665
38b8,29,6,1,0.2421184979083347,0.13645334494826367,0.5157068062827225,0.3233069140124238,0.4250633412318802
14df,29,6,1,0.18434762799660528,0.16235421566498712,0.6910994764397905,0.28270027451695684,0.42930578082973386
d884,29,6,1,0.25220709261363833,0.15550487841448998,0.643979057591623,0.35230514099403193,0.4678043333311698
all,29,6,1,0.21268276950949094,0.13997710831699725,0.9476439790575916,0.3045494102365411,0.40933392218725617
a650,30,6,1,0.20462011719789103,0.14320106455659043,0.5916230366492147,0.2894497764462242,0.41453772435037484
38b8,30,6,1,0.2475164961111398,0.1371821597789694,0.49214659685863876,0.3299126281456849,0.4340404906667065
14df,30,6,1,0.19336204328860207,0.16011857161781703,0.6780104712041884,0.29621256830521914,0.43602435122818606
d884,30,6,1,0.2502907879962893,0.1514984463429596,0.6308900523560209,0.35410092224113243,0.4562482317913742
all,30,6,1,0.21181737622760408,0.1338519361733258,0.9319371727748691,0.2955351503598161,0.39933766529974946
a650,31,6,1,0.20988473184669806,0.14228732314408377,0.5706806282722513,0.2942865433709586,0.41294952363393966
38b8,31,6,1,0.2597726320193935,0.13936965185494102,0.4607329842931937,0.3524542661956681,0.4393133611854129
14df,31,6,1,0.20152894535674434,0.16559989591346672,0.6727748691099477,0.3118513997243213,0.44911077602172644
d884,31,6,1,0.2531849310467587,0.1500224720585803,0.6099476439790575,0.34375505164591486,0.4609989725079795
all,31,6,1,0.22271316290446388,0.13609001055804731,0.9293193717277487,0.31170065022576626,0.4111454331848615
a650,0,7,1,0.22493136145543974,0.1451823238838766,0.48429319371727747,0.33045080319863074,0.4349455237922192
38b8,0,7,1,0.19525048841261639,0.12508095484429005,0.4031413612565445,0.2847804954136046,0.36232389084453775
14df,0,7,1,0.2237611577479163,0.1288653661278156,0.5157068062827225,0.3072701418714685,0.40545747371812124
d884,0,7,1,0.13325685640483514,0.10366596201607785,0.5366492146596858,0.18810576198521714,0.2740825959969806
all,0,7,1,0.18260183265266078,0.12177069303535469,0.7774869109947644,0.2501170842971771,0.35318093966441166
a650,1,7,1,0.22493136145543974,0.1451823238838766,0.48429319371727747,0.33045080319863074,0.4349455237922192
38b8,1,7,1,0.19525048841261639,0.12508095484429005,0.4031413612565445,0.2847804954136046,0.36232389084453775
14df,1,7,1,0.2237611577479163,0.1288653661278156,0.5157068062827225,0.3072701418714685,0.40545747371812124
d884,1,7,1,0.13325685640483514,0.10366596201607785,0.5366492146596858,0.18810576198521714,0.2740825959969806
all,1,7,1,0.18260183265266078,0.12177069303535469,0.7774869109947644,0.2501170842971771,0.35318093966441166
a650,2,7,1,0.21135749994865125,0.13648375763279869,0.5340314136125655,0.29498878742093854,0.40274764108281447
38b8,2,7,1,0.16897579221757275,0.10976327815719888,0.42670157068062825,0.2477605236701292,0.3177927968076002
14df,2,7,1,0.23077981346487797,0.12396631347498432,0.56282722513089,0.31434057103706015,0.39862492004491906
d884,2,7,1,0.13475821486844486,0.11325567585374366,0.5968586387434555,0.18713536234727204,0.29987816805082845
all,2,7,1,0.1729724792379944,0.11784515294523766,0.8272251308900523,0.24960875947327957,0.3337476799936808
a650,3,7,1,0.1905466459605431,0.1332681822034404,0.56282722513089,0.26756394945467094,0.37732633908389945
38b8,3,7,1,0.16110792481664238,0.11321888745439132,0.46596858638743455,0.22387001084621452,0.30940156045415634
14df,3,7,1,0.20709338747789852,0.12100165571026918,0.5863874345549738,0.28688945690922396,0.3678859130119142
d884,3,7,1,0.13479663990481505,0.10917804168696382,0.6413612565445026,0.1968442285857656,0.29187574380309733
all,3,7,1,0.16442143059663908,0.11646535979738791,0.8403141361256544,0.23794113235405312,0.33007141106076604
a650,4,7,1,0.18531791896294408,0.11936780984768748,0.6047120418848168,0.2637515505653111,0.3455418230818641
38b8,4,7,1,0.16377731509075572,0.11932965788803428,0.5052356020942408,0.23353545058382982,0.3352791126284234
14df,4,7,1,0.19447956591314378,0.11750801137798789,0.6151832460732984,0.27373319082678493,0.3543346426106248
d884,4,7,1,0.13437885130210184,0.10733081353068996,0.6832460732984293,0.19762763998505734,0.29774575605898324
all,4,7,1,0.1589618008480873,0.11489814605973546,0.8743455497382199,0.2294053753640606,0.32287833204415295
a650,5,7,1,0.1560402969483191,0.11137844990226584,0.6675392670157068,0.2263265163765783,0.31733214761609563
38b8,5,7,1,0.1514827028447775,0.10975891093575452,0.5157068062827225,0.21855793974606993,0.3046377519057002
14df,5,7,1,0.18571876797449827,0.11615942298220393,0.6780104712041884,0.2642075916596228,0.3463467066484566
d884,5,7,1,0.12151400475344876,0.10106833750080133,0.725130890052356,0.1764113241038202,0.27049252549830055
all,5,7,1,0.13775678938314528,0.10663127794846546,0.9031413612565445,0.1991737931137884,0.29250289373084704
a650,6,7,1,0.1568198397008895,0.11120985073560016,0.7329842931937173,0.22619832752457056,0.31917218900491
38b8,6,7,1,0.14960955730017708,0.1190479142269178,0.5602094240837696,0.20813637216178874,0.3146077075969441
14df,6,7,1,0.18813977386527445,0.10979321625281274,0.7094240837696335,0.2623218208632172,0.3372083455230514
d884,6,7,1,0.1271424474073525,0.10228121146859082,0.7486910994764397,0.18270464341387885,0.2707465484608045
all,6,7,1,0.1403052505205755,0.10319961102725408,0.9293193717277487,0.20248419521368166,0.2863199623746926
a650,7,7,1,0.1473690849325622,0.10602838696073481,0.7513089005235603,0.21586739250688144,0.29361403097326766
38b8,7,7,1,0.13964701089798937,0.11366019665871105,0.56282722513089,0.20386588688866705,0.2956134723200454
14df,7,7,1,0.1791776914248195,0.11196175797226489,0.725130890052356,0.2526933249551671,0.33293257041476665
d884,7,7,1,0.12461920496300445,0.09611557833858597,0.774869109947644,0.18298995394907197,0.2594273514238175
all,7,7,1,0.13400244258035157,0.10233338576905977,0.9319371727748691,0.19884473287534504,0.27879919703861905
a650,8,7,1,0.13036698715190223,0.09788538674199794,0.7879581151832461,0.18830732556125662,0.26552673459250414
38b8,8,7,1,0.13629348729435933,0.10819664358271133,0.5759162303664922,0.19404740929355732,0.28008849476446945
14df,8,7,1,0.1668048214992207,0.10980995611762838,0.7539267015706806,0.2349568523595591,0.3197244092270538
d884,8,7,1,0.11981792080335515,0.09780443530584525,0.7931937172774869,0.17104682690070883,0.2516848059212855
all,8,7,1,0.12445968397768967,0.09387977812590965,0.93717277486911,0.18032222564269745,0.2504870236208301
a650,9,7,1,0.1320195390360957,0.10378190773395869,0.8115183246073299,0.1929401305951506,0.2708349822321655
38b8,9,7,1,0.1379712984926777,0.10969785160079562,0.5916230366492147,0.1952847278796859,0.29040498850863783
14df,9,7,1,0.16198845048541735,0.10926278807994115,0.7591623036649214,0.23053352501343688,0.31449419941499546
d884,9,7,1,0.12550464638659306,0.09718901233328199,0.7958115183246073,0.17993495364834378,0.2609415603339724
all,9,7,1,0.12917367792554119,0.09906363352332435,0.9476439790575916,0.1869887316801247,0.27217025637280856
a650,10,7,1,0.1286411712080488,0.09595522451924093,0.824607329842932,0.18221467003627326,0.2574268141998447
38b8,10,7,1,0.1379980861852202,0.11074344812109614,0.612565445026178,0.1936873451778769,0.2916663644557745
14df,10,7,1,0.15282732690843448,0.10473946775825235,0.7774869109947644,0.2200226221201274,0.3007643579533871
d884,10,7,1,0.13025805116762895,0.10029251906017618,0.8219895287958116,0.18226350299987842,0.26447786570895343
all,10,7,1,0.12325677964893984,0.09144496906234033,0.9633507853403142,0.17847304736220718,0.251293533580324
a650,11,7,1,0.1297508211780014,0.10024998956474622,0.8350785340314136,0.18781134603019634,0.27270008928040906
38b8,11,7,1,0.13264828547615884,0.11198288359916951,0.6178010471204188,0.16947969012756559,0.2729710209684829
14df,11,7,1,0.15052002155454422,0.102811342828036,0.7801047120418848,0.22134662035568053,0.2959825753888425
d884,11,7,1,0.1418859677995906,0.11491911618189012,0.837696335078534,0.19852157570955886,0.29398682210161503
all,11,7,1,0.1269336207057048,0.09445249989349305,0.9712041884816754,0.1793652599101194,0.26017578608419223
a650,14,7,1,0.13773638843960676,0.10988475890935756,0.8324607329842932,0.19797871753335605,0.28524006939694385
38b8,14,7,1,0.14066270765568542,0.11878325479218457,0.6544502617801047,0.18774727412796005,0.2952913654864981
14df,14,7,1,0.14032653995198288,0.10323300483812062,0.8036649214659686,0.19704997457440665,0.28244860340059125
d884,14,7,1,0.14917911102057685,0.12590624661016392,0.8429319371727748,0.2102185107237614,0.317298682913899
all,14,7,1,0.13349278440748408,0.10239589003477402,0.9842931937172775,0.18797371117996658,0.273832728721082
a650,12,7,1,0.13745429738721676,0.10725995838403696,0.8298429319371727,0.19434064977521984,0.28152957494337594
38b8,12,7,1,0.1349418590424267,0.11612745200493868,0.6204188481675392,0.1814326168810576,0.2814065981226319
14df,12,7,1,0.14347240902020184,0.10058688175774634,0.7774869109947644,0.20580937774207564,0.28997961607002437
d884,12,7,1,0.13980368751810035,0.11045267125170687,0.837696335078534,0.20257883830790707,0.2812417078891387
all,12,7,1,0.12674801151227216,0.09344507653175148,0.9685863874345549,0.1828862756054454,0.26205196404254066
a650,13,7,1,0.1296183574247844,0.10511620164551792,0.824607329842932,0.1841233238187763,0.2773019372323933
38b8,13,7,1,0.13448159751518493,0.1293396435411147,0.6492146596858639,0.17662596295763477,0.30956450137227626
14df,13,7,1,0.14268332901437752,0.10069249413967127,0.7905759162303665,0.2015267447009242,0.2827004298277828
d884,13,7,1,0.14613425715391418,0.11658947161258708,0.8586387434554974,0.19915120904883973,0.30589647199362635
all,13,7,1,0.12830869108338153,0.0984236193050604,0.9869109947643979,0.18182394084656905,0.2702070375319356
a650,15,7,1,0.14413091103548586,0.12209959178173252,0.819371727748691,0.21258493935507072,0.31195391559995084
38b8,15,7,1,0.15299680965080542,0.1359103385535858,0.662303664921466,0.2112293936190474,0.3293134977978309
14df,15,7,1,0.144660694591152,0.11071053660654266,0.806282722513089,0.2051758406529865,0.30103242024963883
d884,15,7,1,0.15096680690835462,0.12762338993661654,0.8586387434554974,0.2097884685836222,0.32424357800238396
all,15,7,1,0.13746978155741638,0.10635863431287501,0.9869109947643979,0.1972246773541076,0.2905220567790628
a650,16,7,1,0.14757641358830434,0.12219217446988401,0.8272251308900523,0.21452529681644678,0.321359248231934
38b8,16,7,1,0.1663650734999964,0.14569795884346318,0.662303664921466,0.2206903176168865,0.35230945815124304
14df,16,7,1,0.13914697957602376,0.10973968485291895,0.806282722513089,0.19298343464992476,0.28862613144200894
d884,16,7,1,0.1613884616420159,0.1340132130356894,0.8298429319371727,0.22341131422093174,0.34542515042670874
all,16,7,1,0.13823317087997777,0.10891088752677468,0.9790575916230366,0.19465086507034746,0.29020599360598565
a650,17,7,1,0.15116503381024124,0.12306038509883814,0.819371727748691,0.21923656456009083,0.3236954720564962
38b8,17,7,1,0.17322874165134047,0.14687003700027684,0.6701570680628273,0.2361225596831545,0.36417364953723413
14df,17,7,1,0.13427596108687148,0.1150883462525504,0.7853403141361257,0.18744364400322266,0.28476270004622717
d884,17,7,1,0.155577962040248,0.1330464879577526,0.806282722513089,0.22319779616249624,0.33837200783439486
all,17,7,1,0.13670327455061948,0.10726471603019297,0.981675392670157,0.19596513560140777,0.2907489366790196
a650,18,7,1,0.15954761987810212,0.1275446530428211,0.8010471204188482,0.22503248421105904,0.3327191255217693
38b8,18,7,1,0.1711184118672907,0.15444205011384052,0.6570680628272252,0.2336283544926951,0.3694440056836301
14df,18,7,1,0.13377758863785003,0.11231275848806567,0.7801047120418848,0.1807510451303443,0.2699395671684554
d884,18,7,1,0.16442841326270563,0.13605310745720664,0.7879581151832461,0.23680060690422022,0.3346243428315931
all,18,7,1,0.13799053074349105,0.10512247734267528,0.9790575916230366,0.19763199026302392,0.28483759311894385
a650,19,7,1,0.166642127576894,0.14196174977497533,0.7853403141361257,0.23475184036868418,0.3548621242540267
38b8,19,7,1,0.18368764495284087,0.1556255788674137,0.6413612565445026,0.25704582282414223,0.3826400405399653
14df,19,7,1,0.13411251527014642,0.1160239531071207,0.7774869109947644,0.1823147398625464,0.28637601459223655
d884,19,7,1,0.1691370551967664,0.1374711915363826,0.7670157068062827,0.24792454128573083,0.3495355757755204
all,19,7,1,0.14502144612864953,0.11024890753655692,0.9790575916230366,0.20691497685623542,0.3036255930609154
a650,20,7,1,0.177048484549779,0.1463561990158639,0.7670157068062827,0.25571287887119204,0.37730138170362376
38b8,20,7,1,0.18101725016643372,0.15051865074332615,0.6230366492146597,0.259010798311507,0.37595081564142985
14df,20,7,1,0.13340993663113912,0.11819617708972163,0.7774869109947644,0.1774082784224409,0.29126391026584153
d884,20,7,1,0.17649940088153565,0.1359777054802816,0.7382198952879581,0.2591795870892449,0.35331214114037035
all,20,7,1,0.14815353947369794,0.11176701678076811,0.9738219895287958,0.21404728221246672,0.3066164577849912
a650,21,7,1,0.18050925892842457,0.1463625255960366,0.7513089005235603,0.2601148471544785,0.3718766141673367
38b8,21,7,1,0.2048497109667628,0.15235416008955183,0.6151832460732984,0.2972583721275709,0.41733728985408025
14df,21,7,1,0.13542429392409738,0.12624401511937416,0.7774869109947644,0.17537351202852366,0.3210068462206851
d884,21,7,1,0.18318667908641353,0.13620678170916778,0.7198952879581152,0.2664752994413633,0.3673607161547489
all,21,7,1,0.15548525290161694,0.11785178987213335,0.9633507853403142,0.22483731763866707,0.32692971737286625
a650,22,7,1,0.1814985548356055,0.14854319063027507,0.725130890052356,0.2707912388968239,0.38624603614896413
38b8,22,7,1,0.19867797233191473,0.14889150857315092,0.5968586387434555,0.28793693262952247,0.38396589774369005
14df,22,7,1,0.13740976957766213,0.13040858293932814,0.756544502617801,0.18427979636338201,0.33006374800388516
d884,22,7,1,0.1934054036058973,0.1465135685125532,0.693717277486911,0.2890793247254104,0.386392695445437
all,22,7,1,0.16277709463702797,0.12349773266666327,0.9712041884816754,0.23976770486809856,0.3378981856828426
a650,23,7,1,0.19717342582484707,0.15617237028810577,0.7041884816753927,0.2874985483763465,0.41894145746689804
38b8,23,7,1,0.207820178287228,0.1508339637794743,0.5890052356020943,0.2934854163999383,0.41008367544914825
14df,23,7,1,0.14653304623375404,0.13962366260994016,0.7486910994764397,0.20456862977593834,0.34838649990891263
d884,23,7,1,0.19810763639270657,0.14375728862720608,0.6858638743455497,0.28155497549431,0.3861646559534563
all,23,7,1,0.17473435769926696,0.12691842148748164,0.9607329842931938,0.25325796473733664,0.35253341950969197
a650,24,7,1,0.1971753268585616,0.15330942056370372,0.6963350785340314,0.29278567042373704,0.4135860435539339
38b8,24,7,1,0.2202538011646802,0.1375648829267932,0.5602094240837696,0.30242477163765147,0.39932857535349187
14df,24,7,1,0.14733955458354486,0.13421853277579288,0.743455497382199,0.20592951001535095,0.3566450657931973
d884,24,7,1,0.21220842369664225,0.1425594193869098,0.6570680628272252,0.3139015862753201,0.4040448350213417
all,24,7,1,0.18393491692193756,0.12689550932693366,0.9659685863874345,0.2725020343748418,0.3646485324647558
a650,25,7,1,0.20335537876848098,0.154265612293943,0.6570680628272252,0.2976923619201577,0.4272597400652518
38b8,25,7,1,0.22448847404758443,0.14510089469176107,0.5471204188481675,0.3119287798465339,0.41822625763569643
14df,25,7,1,0.15367902373349998,0.1427460806638366,0.7172774869109948,0.21569059943128138,0.3812840055635761
d884,25,7,1,0.2208397725899245,0.15522668650194102,0.643979057591623,0.3150374652254976,0.4177594844024508
all,25,7,1,0.18931840933156052,0.1323266558234848,0.9633507853403142,0.27790982528908265,0.37804750083620897
a650,26,7,1,0.20203031166544289,0.15072746010760202,0.6335078534031413,0.2869547827252493,0.4175942483874903
38b8,26,7,1,0.2214980689058405,0.14291146676983607,0.5261780104712042,0.3043636476160448,0.40005373848237735
14df,26,7,1,0.1586589818979019,0.1455617168124227,0.6989528795811518,0.2411647495173674,0.38063537127829916
d884,26,7,1,0.2261769237662016,0.14933738077154599,0.6308900523560209,0.32063742971649645,0.41895568575963965
all,26,7,1,0.1902411031788909,0.1327715486300927,0.9502617801047121,0.2762283343238203,0.378594271410149
a650,27,7,1,0.2097597340473192,0.14824015409226,0.6151832460732984,0.3024312727110425,0.4105357982603101
38b8,27,7,1,0.22520597524956565,0.14016259759589117,0.4973821989528796,0.29857972157928636,0.3983166409765426
14df,27,7,1,0.16389224412786355,0.14661146103908465,0.6780104712041884,0.24647133138807556,0.3957827992704228
d884,27,7,1,0.24097789289759775,0.1525189003455917,0.6099476439790575,0.340688828224036,0.43579520972667907
all,27,7,1,0.19593388639643597,0.12976016145892214,0.9424083769633508,0.28278842348514144,0.3773940901221995
